"ray/tune/custom_metrics/real_step_max","threshold_type: 7 - _step","threshold_type: 7 - _step__MIN","threshold_type: 7 - _step__MAX","threshold_type: 7 - ray/tune/custom_metrics/energy_cost_mean","threshold_type: 7 - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: 7 - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: 5 - _step","threshold_type: 5 - _step__MIN","threshold_type: 5 - _step__MAX","threshold_type: 5 - ray/tune/custom_metrics/energy_cost_mean","threshold_type: 5 - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: 5 - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: 3 - _step","threshold_type: 3 - _step__MIN","threshold_type: 3 - _step__MAX","threshold_type: 3 - ray/tune/custom_metrics/energy_cost_mean","threshold_type: 3 - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: 3 - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: convex - _step","threshold_type: convex - _step__MIN","threshold_type: convex - _step__MAX","threshold_type: convex - ray/tune/custom_metrics/energy_cost_mean","threshold_type: convex - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: convex - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: hard - _step","threshold_type: hard - _step__MIN","threshold_type: hard - _step__MAX","threshold_type: hard - ray/tune/custom_metrics/energy_cost_mean","threshold_type: hard - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: hard - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: s - _step","threshold_type: s - _step__MIN","threshold_type: s - _step__MAX","threshold_type: s - ray/tune/custom_metrics/energy_cost_mean","threshold_type: s - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: s - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: 1 - _step","threshold_type: 1 - _step__MIN","threshold_type: 1 - _step__MAX","threshold_type: 1 - ray/tune/custom_metrics/energy_cost_mean","threshold_type: 1 - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: 1 - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: concave - _step","threshold_type: concave - _step__MIN","threshold_type: concave - _step__MAX","threshold_type: concave - ray/tune/custom_metrics/energy_cost_mean","threshold_type: concave - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: concave - ray/tune/custom_metrics/energy_cost_mean__MAX"
"51","14","14","14","107.24347686767578","107.24347686767578","107.24347686767578","76","68","86","94.51788177490235","93.53987121582031","96.24353790283203","113","113","113","74.96253967285156","74.96253967285156","74.96253967285156","17","16","18","107.59417724609375","105.28046417236328","112.26380157470703","21.5","21","22","110.7771987915039","109.5987777709961","111.95561981201172","20","20","20","107.63391876220703","107.63391876220703","107.63391876220703","151","145","157","62.61627388000488","61.0543098449707","64.17823791503906","4","4","4","110.19841766357422","110.19841766357422","110.19841766357422"
"52","17","17","17","108.17440032958984","108.17440032958984","108.17440032958984","74","62","87","96.33072280883789","92.07056427001953","99.97542572021484","113","113","113","74.96791076660156","74.96791076660156","74.96791076660156","15.2","12","18","108.27664031982422","107.34706115722656","108.91798400878906","22","22","22","107.13207244873047","107.13207244873047","107.13207244873047","","","","","","","","","","","","","6","6","6","111.18648529052734","111.18648529052734","111.18648529052734"
"53","14.5","14","15","104.91127014160156","102.6156005859375","107.20693969726562","70","70","70","99.44078826904297","99.44078826904297","99.44078826904297","111.5","110","113","74.79486465454102","74.54026794433594","75.0494613647461","16","15","17","110.54569244384766","107.06648254394531","114.02490234375","18","18","18","109.49937438964844","108.40921020507812","110.58953857421875","","","","","","","","","","","","","","","","","",""
"54","13","13","13","104.6957778930664","104.6957778930664","104.6957778930664","74","71","76","95.51099395751953","93.82123565673828","96.86741638183594","114","114","114","75.07433319091797","75.07433319091797","75.07433319091797","16.6","15","19","110.88353424072265","109.0965347290039","112.53966522216797","","","","","","","17","12","21","109.38602638244629","108.34957885742188","111.3206558227539","145.5","145","146","62.629329681396484","60.163482666015625","65.09517669677734","","","","","",""
"55","16","16","16","104.80274200439453","104.80274200439453","104.80274200439453","73","64","88","96.08154678344727","91.278564453125","101.09249877929688","114","114","114","74.38018798828125","74.38018798828125","74.38018798828125","16","13","19","113.34221649169922","111.29515838623047","114.78961944580078","21.333333333333332","19","23","107.88454182942708","104.07073974609375","109.96593475341797","16","16","16","108.18914031982422","108.18914031982422","108.18914031982422","","","","","","","6","6","6","114.42537689208984","114.42537689208984","114.42537689208984"
"56","18","18","18","112.47390747070312","112.47390747070312","112.47390747070312","81","73","89","95.23667526245117","92.69598388671875","97.7773666381836","110","110","110","76.97874450683594","76.97874450683594","76.97874450683594","17.5","17","18","110.27756881713867","109.3994140625","111.15572357177734","21","19","23","109.3486442565918","108.96984100341797","109.72744750976562","13","13","13","109.47062683105469","109.47062683105469","109.47062683105469","","","","","","","6","6","6","104.79846954345703","104.79846954345703","104.79846954345703"
"57","16.666666666666668","14","19","105.49819946289062","103.6560287475586","108.3418197631836","82.5","79","86","93.94079208374023","92.31043243408203","95.57115173339844","115","115","115","74.70365142822266","74.70365142822266","74.70365142822266","18.25","17","20","109.29729652404785","106.7143783569336","110.72130584716797","","","","","","","18","18","18","109.72308349609375","109.72308349609375","109.72308349609375","146","146","146","60.46127700805664","60.46127700805664","60.46127700805664","","","","","",""
"58","15.5","15","16","106.81410217285156","106.4657211303711","107.16248321533203","75.16666666666667","69","87","95.70579783121745","93.61652374267578","97.20894622802734","","","","","","","16","16","16","106.00557708740234","106.00557708740234","106.00557708740234","22","20","24","107.99712219238282","107.56841278076172","108.77350616455078","19","19","19","107.16207885742188","107.16207885742188","107.16207885742188","","","","","","","","","","","",""
"59","","","","","","","79.66666666666667","71","88","95.26495869954427","92.48136901855469","97.01966857910156","115","115","115","72.58074188232422","72.58074188232422","72.58074188232422","17.4","14","20","108.04618377685547","105.70197296142578","112.88455963134766","23.5","23","24","108.13405990600586","105.09249877929688","111.17562103271484","18","14","22","111.65502166748047","111.01981353759766","112.29022979736328","146.5","146","147","63.58422088623047","63.18267059326172","63.98577117919922","5","5","5","112.4104995727539","112.4104995727539","112.4104995727539"
"60","18","18","18","105.70468139648438","105.70468139648438","105.70468139648438","90.5","90","91","90.75402450561523","90.61553192138672","90.89251708984375","115","114","116","75.06599807739258","74.61368560791016","75.518310546875","18","18","18","107.65995025634766","107.65995025634766","107.65995025634766","","","","","","","17","17","17","109.90181732177734","109.90181732177734","109.90181732177734","147","147","147","65.09061431884766","65.09061431884766","65.09061431884766","6","5","7","112.75088119506836","112.47520446777344","113.02655792236328"
"61","17.5","15","20","105.69175720214844","105.44319152832031","105.94032287597656","80.2","72","90","94.5240966796875","90.80315399169922","96.47087097167969","","","","","","","18.5","17","20","110.07587051391602","104.9747085571289","115.17703247070312","22","20","24","108.37198638916016","106.94609069824219","109.79788208007812","18","15","20","109.49075317382812","107.75788879394531","111.2496109008789","","","","","","","","","","","",""
"62","","","","","","","76.66666666666667","74","81","96.45812479654948","95.28741455078125","97.66741180419922","111","111","111","74.94526672363281","74.94526672363281","74.94526672363281","20","18","21","108.67796834309895","105.48735046386719","110.61753845214844","24.5","24","25","105.66292953491211","104.86995697021484","106.45590209960938","","","","","","","","","","","","","7","7","7","107.24922943115234","107.24922943115234","107.24922943115234"
"63","16","16","16","104.9498062133789","104.9498062133789","104.9498062133789","86.5","82","91","91.04426956176758","90.3426513671875","91.74588775634766","113.5","111","116","74.19425964355469","74.07127380371094","74.31724548339844","19.5","19","20","108.59185409545898","107.01696014404297","110.166748046875","23","21","25","104.01351547241211","103.90977478027344","104.11725616455078","17","16","18","110.06589126586914","108.9813461303711","111.15043640136719","147","147","147","59.715370178222656","59.715370178222656","59.715370178222656","","","","","",""
"64","17","17","17","107.97752380371094","107.97752380371094","107.97752380371094","86.71428571428571","76","93","92.64954158238002","88.90904235839844","95.35265350341797","114.5","112","117","74.7972297668457","74.08853149414062","75.50592803955078","19","19","19","108.31165313720703","108.31165313720703","108.31165313720703","26","26","26","107.8315200805664","107.8315200805664","107.8315200805664","23","23","23","105.6361083984375","105.6361083984375","105.6361083984375","153","148","158","61.86243438720703","60.065006256103516","63.65986251831055","","","","","",""
"65","18.5","16","21","108.7673568725586","108.69947814941406","108.83523559570312","79","79","79","93.47769165039062","93.47769165039062","93.47769165039062","","","","","","","18.5","17","20","105.3411636352539","104.22132110595703","106.46100616455078","25.5","25","26","107.78907775878906","103.7989501953125","111.77920532226562","24","24","24","104.78651428222656","104.78651428222656","104.78651428222656","","","","","","","","","","","",""
"66","19.5","17","22","109.16841506958008","108.38822937011719","109.94860076904297","83.2","77","94","93.00102081298829","88.5573959350586","95.50822448730469","","","","","","","19.833333333333332","15","22","106.71498235066731","103.90148162841797","108.96358489990234","25","25","25","108.96240997314453","108.96240997314453","108.96240997314453","20","20","20","112.56044006347656","112.56044006347656","112.56044006347656","","","","","","","6.5","6","7","107.85332107543945","107.50985717773438","108.19678497314453"
"67","19","19","19","102.52664184570312","102.52664184570312","102.52664184570312","84.66666666666667","78","94","91.63871765136719","90.45999908447266","93.66234588623047","113.5","112","115","74.71055221557617","74.03681945800781","75.38428497314453","","","","","","","27","27","27","106.81095886230469","106.81095886230469","106.81095886230469","21","21","21","110.63357543945312","110.63357543945312","110.63357543945312","147","147","147","63.26414108276367","63.26414108276367","63.26414108276367","","","","","",""
"68","18","18","18","108.85196685791016","108.85196685791016","108.85196685791016","","","","","","","117","117","117","73.2132568359375","73.2132568359375","73.2132568359375","","","","","","","27","26","28","108.82568740844727","107.64180755615234","110.00956726074219","17","17","17","111.39892578125","111.39892578125","111.39892578125","","","","","","","8","8","8","109.09410858154297","109.09410858154297","109.09410858154297"
"69","19","18","20","107.28712463378906","105.23255920410156","109.34169006347656","85.57142857142857","79","95","92.92723192487445","89.86170959472656","95.93074798583984","","","","","","","19.8","16","23","106.09127502441406","103.89794921875","109.48436737060547","27","27","27","106.04045867919922","106.04045867919922","106.04045867919922","22","19","25","105.14115905761719","103.64462280273438","106.6376953125","148.5","148","149","62.9945182800293","61.62047576904297","64.36856079101562","","","","","",""
"70","19","19","19","105.66913604736328","105.66913604736328","105.66913604736328","87.5","80","95","91.14823532104492","87.91790771484375","94.3785629272461","115.5","113","118","75.17792892456055","74.75601196289062","75.59984588623047","19.666666666666668","18","21","106.61223856608073","104.51908111572266","107.92412567138672","24.5","22","27","110.3904800415039","110.00012969970703","110.78083038330078","19.5","18","21","111.79339981079102","109.12922668457031","114.45757293701172","159","159","159","59.40032958984375","59.40032958984375","59.40032958984375","6","6","6","106.27677917480469","106.27677917480469","106.27677917480469"
"71","23","23","23","106.64942169189453","106.64942169189453","106.64942169189453","87.33333333333333","85","89","91.33910369873047","89.71004486083984","92.8863525390625","","","","","","","21.5","19","23","106.78033256530762","104.7109603881836","108.05022430419922","27.5","26","29","106.12863159179688","105.65912628173828","106.59813690185547","","","","","","","148","148","148","61.248985290527344","60.31883239746094","62.17913818359375","","","","","",""
"72","21","21","21","111.48408508300781","111.48408508300781","111.48408508300781","81","81","81","93.2230224609375","93.2230224609375","93.2230224609375","114.5","113","116","73.9674072265625","73.0850830078125","74.8497314453125","21.75","19","24","108.61828804016113","106.43382263183594","110.99514770507812","28","28","28","106.26908111572266","106.26908111572266","106.26908111572266","22","22","22","97.456787109375","97.456787109375","97.456787109375","","","","","","","8","8","8","111.18223571777344","111.18223571777344","111.18223571777344"
"73","","","","","","","88","82","96","92.74903106689453","90.91898345947266","95.14049530029297","118","118","118","73.61042022705078","73.61042022705078","73.61042022705078","17","17","17","110.9576416015625","110.9576416015625","110.9576416015625","23","23","23","106.6408462524414","106.6408462524414","106.6408462524414","26","26","26","107.26262664794922","107.26262664794922","107.26262664794922","","","","","","","8","8","8","106.3876953125","106.3876953125","106.3876953125"
"74","20.5","19","22","108.1397590637207","106.31346130371094","109.96605682373047","89.5","83","96","92.2221565246582","90.42646789550781","94.0178451538086","","","","","","","22","20","23","108.35502014160156","107.36618041992188","110.55327606201172","26.5","24","29","107.48164367675781","102.9704818725586","111.99280548095703","20","20","20","107.00833892822266","107.00833892822266","107.00833892822266","149.5","149","150","61.7216796875","59.31438446044922","64.12897491455078","","","","","",""
"75","20.333333333333332","17","24","106.87554931640625","105.2587661743164","109.85114288330078","85.5","84","87","95.0687370300293","93.61939239501953","96.51808166503906","","","","","","","23","20","25","107.6152826944987","104.518310546875","112.7357177734375","28.333333333333332","25","30","104.77804056803386","100.75515747070312","107.11094665527344","21","19","23","106.03055826822917","103.94629669189453","107.69648742675781","","","","","","","","","","","",""
"76","","","","","","","85","85","85","92.32415771484375","92.32415771484375","92.32415771484375","114","114","114","75.12532043457031","75.12532043457031","75.12532043457031","22","18","24","109.5694808959961","106.28628540039062","115.1377944946289","28.75","27","31","105.67678260803223","103.09367370605469","108.85224914550781","","","","","","","149","149","149","63.25566101074219","63.25566101074219","63.25566101074219","","","","","",""
"77","","","","","","","89","88","90","91.7657470703125","90.6467056274414","92.8847885131836","118","117","119","74.14813613891602","73.58517456054688","74.71109771728516","22.5","19","26","108.63121032714844","108.02265167236328","109.2397689819336","","","","","","","24.5","22","27","106.32383346557617","104.42044830322266","108.22721862792969","149","149","149","60.82795333862305","60.82795333862305","60.82795333862305","7","7","7","110.51378631591797","110.51378631591797","110.51378631591797"
